,date,n_deaths,n_wounded_mild,n_wounded_severe,n_victims,n_vehicles,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,precipitation_sum,rain_sum,precipitation_hours
1946,2015-05-01,0.0,19.0,0.0,19.0,30.0,24.2,12.8,18.7,12.1,23.4,18.2,2015-05-01T05:47,2015-05-01T19:49,0.0,0.0,0.0
1947,2015-05-02,0.0,10.0,1.0,11.0,16.0,23.3,15.1,19.5,15.5,24.6,19.7,2015-05-02T05:45,2015-05-02T19:50,0.0,0.0,0.0
1948,2015-05-03,0.0,26.0,0.0,26.0,33.0,25.5,16.4,20.8,16.5,27.2,21.6,2015-05-03T05:44,2015-05-03T19:51,0.0,0.0,0.0
1949,2015-05-04,0.0,30.0,0.0,30.0,56.0,23.5,16.2,19.8,17.4,25.9,21.1,2015-05-04T05:43,2015-05-04T19:52,0.0,0.0,0.0
1950,2015-05-05,0.0,29.0,3.0,32.0,52.0,26.6,15.9,20.6,17.0,25.7,20.7,2015-05-05T05:42,2015-05-05T19:53,0.0,0.0,0.0
1951,2015-05-06,0.0,43.0,1.0,44.0,74.0,23.6,14.7,18.6,14.9,25.4,19.1,2015-05-06T05:40,2015-05-06T19:54,0.0,0.0,0.0
1952,2015-05-07,0.0,35.0,0.0,35.0,69.0,21.4,12.9,17.5,13.0,21.7,17.4,2015-05-07T05:39,2015-05-07T19:56,0.0,0.0,0.0
1953,2015-05-08,0.0,67.0,0.0,67.0,101.0,24.7,13.2,19.0,12.9,25.3,19.2,2015-05-08T05:38,2015-05-08T19:57,0.0,0.0,0.0
1954,2015-05-09,0.0,29.0,2.0,31.0,46.0,24.1,15.5,19.8,16.2,24.7,20.4,2015-05-09T05:37,2015-05-09T19:58,0.0,0.0,0.0
1955,2015-05-10,0.0,23.0,1.0,24.0,30.0,25.1,15.3,20.1,16.0,26.2,20.8,2015-05-10T05:36,2015-05-10T19:59,0.0,0.0,0.0
1956,2015-05-11,0.0,30.0,1.0,31.0,64.0,25.5,14.1,20.1,13.8,25.3,19.9,2015-05-11T05:35,2015-05-11T20:00,0.0,0.0,0.0
1957,2015-05-12,0.0,25.0,0.0,25.0,50.0,23.6,14.0,19.3,14.2,25.3,20.0,2015-05-12T05:34,2015-05-12T20:01,0.0,0.0,0.0
1958,2015-05-13,0.0,43.0,0.0,43.0,69.0,24.5,14.8,20.2,14.8,25.4,20.7,2015-05-13T05:33,2015-05-13T20:02,0.0,0.0,0.0
1959,2015-05-14,1.0,55.0,2.0,58.0,74.0,27.7,16.7,21.5,17.5,30.0,23.0,2015-05-14T05:32,2015-05-14T20:03,0.0,0.0,0.0
1960,2015-05-15,0.0,66.0,5.0,71.0,103.0,20.9,15.6,18.2,15.0,21.3,17.5,2015-05-15T05:30,2015-05-15T20:04,2.9,2.9,11.0
1961,2015-05-16,0.0,34.0,0.0,34.0,49.0,24.5,15.2,19.2,12.3,25.7,17.8,2015-05-16T05:30,2015-05-16T20:05,0.0,0.0,0.0
1962,2015-05-17,0.0,13.0,0.0,13.0,20.0,23.3,13.9,19.1,13.2,24.1,19.2,2015-05-17T05:29,2015-05-17T20:06,0.0,0.0,0.0
1963,2015-05-18,0.0,32.0,0.0,32.0,51.0,23.8,14.7,19.6,15.0,24.1,19.5,2015-05-18T05:28,2015-05-18T20:07,0.0,0.0,0.0
1964,2015-05-19,0.0,29.0,1.0,30.0,64.0,19.6,15.1,17.3,14.9,19.9,17.8,2015-05-19T05:27,2015-05-19T20:08,5.4,5.4,9.0
1965,2015-05-20,0.0,26.0,0.0,26.0,48.0,16.5,13.7,15.0,13.4,16.0,14.3,2015-05-20T05:26,2015-05-20T20:09,5.0,5.0,17.0
1966,2015-05-21,0.0,38.0,3.0,41.0,65.0,20.1,12.8,16.0,12.4,19.0,15.4,2015-05-21T05:25,2015-05-21T20:10,1.2,1.2,5.0
1967,2015-05-22,0.0,40.0,0.0,40.0,61.0,20.9,12.2,17.1,11.6,22.0,16.7,2015-05-22T05:24,2015-05-22T20:11,0.0,0.0,0.0
1968,2015-05-23,1.0,28.0,1.0,30.0,47.0,22.3,12.9,17.9,12.0,22.4,17.2,2015-05-23T05:24,2015-05-23T20:11,0.0,0.0,0.0
1969,2015-05-24,0.0,36.0,0.0,36.0,51.0,22.9,14.3,18.5,14.1,23.2,18.1,2015-05-24T05:23,2015-05-24T20:12,0.0,0.0,0.0
1970,2015-05-25,1.0,35.0,1.0,37.0,63.0,24.8,14.3,19.3,13.6,25.4,18.9,2015-05-25T05:22,2015-05-25T20:13,0.0,0.0,0.0
1971,2015-05-26,0.0,28.0,0.0,28.0,59.0,22.4,14.9,18.8,15.2,23.6,18.9,2015-05-26T05:22,2015-05-26T20:14,0.0,0.0,0.0
1972,2015-05-27,0.0,30.0,0.0,30.0,56.0,21.5,15.3,18.7,15.8,22.2,18.8,2015-05-27T05:21,2015-05-27T20:15,0.0,0.0,0.0
1973,2015-05-28,0.0,32.0,0.0,32.0,53.0,23.4,14.2,19.0,14.1,24.6,19.1,2015-05-28T05:20,2015-05-28T20:16,0.0,0.0,0.0
1974,2015-05-29,0.0,32.0,1.0,33.0,56.0,23.7,14.2,19.3,14.0,23.6,19.4,2015-05-29T05:20,2015-05-29T20:17,0.0,0.0,0.0
1975,2015-05-30,0.0,26.0,0.0,26.0,42.0,22.2,15.7,19.4,16.2,23.3,20.1,2015-05-30T05:19,2015-05-30T20:17,0.0,0.0,0.0
1976,2015-05-31,0.0,13.0,0.0,13.0,26.0,23.2,15.8,19.9,16.2,25.1,20.8,2015-05-31T05:19,2015-05-31T20:18,0.0,0.0,0.0
1977,2015-06-01,0.0,8.0,0.0,8.0,10.0,25.5,17.8,21.3,18.3,26.9,22.1,2015-06-01T05:18,2015-06-01T20:19,0.0,0.0,0.0
1978,2015-06-02,1.0,31.0,0.0,32.0,48.0,25.2,16.3,21.0,16.6,26.5,21.7,2015-06-02T05:18,2015-06-02T20:20,0.0,0.0,0.0
1979,2015-06-03,0.0,43.0,2.0,45.0,78.0,27.0,16.3,22.0,17.0,28.4,22.7,2015-06-03T05:17,2015-06-03T20:21,0.0,0.0,0.0
1980,2015-06-04,0.0,58.0,0.0,58.0,92.0,28.3,17.0,23.0,18.0,29.2,23.6,2015-06-04T05:17,2015-06-04T20:21,0.0,0.0,0.0
1981,2015-06-05,0.0,35.0,1.0,36.0,51.0,28.1,16.3,22.9,16.6,28.6,22.9,2015-06-05T05:17,2015-06-05T20:22,0.0,0.0,0.0
1982,2015-06-06,0.0,29.0,0.0,29.0,47.0,27.2,17.2,23.1,16.6,28.7,23.2,2015-06-06T05:16,2015-06-06T20:23,0.0,0.0,0.0
1983,2015-06-07,1.0,22.0,0.0,23.0,40.0,29.1,18.2,23.9,19.2,31.2,25.4,2015-06-07T05:16,2015-06-07T20:23,0.2,0.2,1.0
1984,2015-06-08,0.0,50.0,1.0,51.0,80.0,28.9,19.5,23.8,21.1,31.8,25.8,2015-06-08T05:16,2015-06-08T20:24,1.2,1.2,2.0
1985,2015-06-09,0.0,21.0,4.0,25.0,41.0,26.3,19.6,23.1,21.5,29.3,25.4,2015-06-09T05:16,2015-06-09T20:24,1.8,1.8,2.0
1986,2015-06-10,0.0,40.0,1.0,41.0,65.0,26.3,20.0,23.3,22.4,28.9,25.5,2015-06-10T05:15,2015-06-10T20:25,0.0,0.0,0.0
1987,2015-06-11,0.0,46.0,0.0,46.0,70.0,27.6,20.0,23.5,21.0,28.1,24.4,2015-06-11T05:15,2015-06-11T20:25,5.4,5.4,6.0
1988,2015-06-12,0.0,49.0,0.0,49.0,64.0,25.4,19.1,22.4,20.1,28.9,24.4,2015-06-12T05:15,2015-06-12T20:26,0.4,0.4,2.0
1989,2015-06-13,0.0,25.0,0.0,25.0,48.0,23.9,19.3,21.7,20.7,26.4,23.8,2015-06-13T05:15,2015-06-13T20:26,1.3,1.3,6.0
1990,2015-06-14,0.0,25.0,1.0,26.0,35.0,26.4,18.4,22.4,20.0,28.1,23.7,2015-06-14T05:15,2015-06-14T20:27,0.0,0.0,0.0
1991,2015-06-15,0.0,25.0,0.0,25.0,44.0,23.5,18.4,21.0,19.7,24.8,22.5,2015-06-15T05:15,2015-06-15T20:27,2.5,2.5,7.0
1992,2015-06-16,0.0,36.0,0.0,36.0,61.0,23.8,17.7,20.5,18.5,25.5,21.7,2015-06-16T05:15,2015-06-16T20:28,6.5,6.5,6.0
1993,2015-06-17,0.0,42.0,1.0,43.0,64.0,25.0,17.7,21.6,18.4,27.3,23.3,2015-06-17T05:15,2015-06-17T20:28,0.0,0.0,0.0
1994,2015-06-18,0.0,43.0,0.0,43.0,74.0,27.1,17.9,22.7,19.4,30.1,24.7,2015-06-18T05:15,2015-06-18T20:28,0.0,0.0,0.0
1995,2015-06-19,1.0,55.0,1.0,57.0,93.0,25.7,18.9,22.8,21.0,28.5,25.4,2015-06-19T05:15,2015-06-19T20:29,0.4,0.4,2.0
1996,2015-06-20,0.0,32.0,0.0,32.0,37.0,26.7,20.4,23.6,23.5,29.8,26.3,2015-06-20T05:16,2015-06-20T20:29,0.0,0.0,0.0
1997,2015-06-21,0.0,16.0,1.0,17.0,37.0,26.3,20.3,23.4,22.9,29.4,25.9,2015-06-21T05:16,2015-06-21T20:29,0.0,0.0,0.0
1998,2015-06-22,0.0,37.0,0.0,37.0,62.0,27.1,19.4,23.6,21.1,28.6,25.2,2015-06-22T05:16,2015-06-22T20:29,0.0,0.0,0.0
1999,2015-06-23,0.0,39.0,0.0,39.0,67.0,26.3,20.9,23.4,22.0,28.7,25.1,2015-06-23T05:16,2015-06-23T20:30,0.6,0.6,3.0
2000,2015-06-24,0.0,10.0,0.0,10.0,19.0,26.5,19.6,23.0,22.0,28.5,24.4,2015-06-24T05:17,2015-06-24T20:30,0.0,0.0,0.0
2001,2015-06-25,0.0,40.0,1.0,41.0,65.0,26.6,18.9,23.1,20.6,28.7,24.8,2015-06-25T05:17,2015-06-25T20:30,0.0,0.0,0.0
2002,2015-06-26,0.0,40.0,0.0,40.0,71.0,28.8,19.1,24.4,21.0,32.2,27.0,2015-06-26T05:17,2015-06-26T20:30,0.0,0.0,0.0
2003,2015-06-27,0.0,23.0,1.0,24.0,41.0,29.2,21.0,25.0,24.0,33.7,28.4,2015-06-27T05:18,2015-06-27T20:30,0.0,0.0,0.0
2004,2015-06-28,0.0,18.0,0.0,18.0,30.0,28.4,20.7,25.1,24.1,32.0,28.3,2015-06-28T05:18,2015-06-28T20:30,0.0,0.0,0.0
2005,2015-06-29,0.0,37.0,1.0,38.0,64.0,30.7,21.9,26.4,25.1,33.1,28.8,2015-06-29T05:18,2015-06-29T20:30,0.0,0.0,0.0
2006,2015-06-30,0.0,31.0,2.0,33.0,51.0,30.6,21.6,26.5,23.9,32.3,28.6,2015-06-30T05:19,2015-06-30T20:30,0.0,0.0,0.0
2007,2015-07-01,0.0,27.0,1.0,28.0,49.0,29.7,21.3,26.0,24.4,33.6,29.1,2015-07-01T05:19,2015-07-01T20:30,0.0,0.0,0.0
2008,2015-07-02,0.0,38.0,0.0,38.0,49.0,29.6,22.9,26.2,24.8,33.0,28.5,2015-07-02T05:20,2015-07-02T20:30,0.0,0.0,0.0
2009,2015-07-03,0.0,46.0,0.0,46.0,74.0,30.3,22.9,26.7,25.1,33.4,29.2,2015-07-03T05:20,2015-07-03T20:29,0.0,0.0,0.0
2010,2015-07-04,0.0,26.0,1.0,27.0,44.0,32.7,22.6,27.7,25.1,35.4,30.2,2015-07-04T05:21,2015-07-04T20:29,0.0,0.0,0.0
2011,2015-07-05,0.0,33.0,0.0,33.0,50.0,33.7,22.3,28.1,24.7,35.1,29.9,2015-07-05T05:22,2015-07-05T20:29,0.0,0.0,0.0
2012,2015-07-06,0.0,36.0,0.0,36.0,67.0,32.3,22.1,27.8,24.2,34.3,29.8,2015-07-06T05:22,2015-07-06T20:29,0.0,0.0,0.0
2013,2015-07-07,0.0,42.0,0.0,42.0,73.0,32.0,22.3,27.6,23.8,35.1,30.0,2015-07-07T05:23,2015-07-07T20:28,0.0,0.0,0.0
2014,2015-07-08,0.0,35.0,0.0,35.0,72.0,29.2,23.8,26.3,28.3,33.5,30.2,2015-07-08T05:24,2015-07-08T20:28,0.0,0.0,0.0
2015,2015-07-09,1.0,35.0,0.0,36.0,63.0,28.1,23.5,25.5,26.5,29.8,27.9,2015-07-09T05:24,2015-07-09T20:28,0.0,0.0,0.0
2016,2015-07-10,0.0,38.0,1.0,39.0,57.0,29.0,22.0,25.6,25.1,32.9,29.1,2015-07-10T05:25,2015-07-10T20:27,0.0,0.0,0.0
2017,2015-07-11,0.0,19.0,2.0,21.0,24.0,27.8,22.9,25.4,27.1,32.1,29.1,2015-07-11T05:26,2015-07-11T20:27,0.0,0.0,0.0
2018,2015-07-12,0.0,16.0,0.0,16.0,27.0,28.7,21.8,25.7,25.6,32.8,29.3,2015-07-12T05:26,2015-07-12T20:26,0.0,0.0,0.0
2019,2015-07-13,0.0,42.0,0.0,42.0,61.0,29.1,22.5,26.3,26.5,33.4,30.3,2015-07-13T05:27,2015-07-13T20:26,0.0,0.0,0.0
2020,2015-07-14,0.0,22.0,0.0,22.0,50.0,29.6,22.9,26.4,27.3,34.7,31.1,2015-07-14T05:28,2015-07-14T20:25,0.0,0.0,0.0
2021,2015-07-15,0.0,31.0,0.0,31.0,53.0,30.7,23.4,26.9,27.7,35.0,30.8,2015-07-15T05:29,2015-07-15T20:25,0.0,0.0,0.0
2022,2015-07-16,0.0,39.0,1.0,40.0,60.0,30.2,22.3,26.7,25.5,33.6,29.9,2015-07-16T05:29,2015-07-16T20:24,0.0,0.0,0.0
2023,2015-07-17,0.0,39.0,1.0,40.0,72.0,29.8,23.3,26.6,27.8,35.3,31.3,2015-07-17T05:30,2015-07-17T20:23,0.0,0.0,0.0
2024,2015-07-18,0.0,19.0,2.0,21.0,36.0,30.1,23.6,26.7,28.6,36.0,31.2,2015-07-18T05:31,2015-07-18T20:23,0.0,0.0,0.0
2025,2015-07-19,0.0,27.0,0.0,27.0,43.0,29.6,23.5,26.7,27.5,35.4,31.5,2015-07-19T05:32,2015-07-19T20:22,0.6,0.6,1.0
2026,2015-07-20,0.0,26.0,0.0,26.0,45.0,30.5,23.9,27.3,29.2,35.4,32.2,2015-07-20T05:33,2015-07-20T20:21,0.0,0.0,0.0
2027,2015-07-21,0.0,35.0,0.0,35.0,63.0,31.4,24.7,28.1,29.8,36.4,32.7,2015-07-21T05:34,2015-07-21T20:21,0.0,0.0,0.0
2028,2015-07-22,0.0,30.0,1.0,31.0,49.0,30.8,24.9,27.7,29.6,36.3,32.2,2015-07-22T05:35,2015-07-22T20:20,0.5,0.5,1.0
2029,2015-07-23,0.0,47.0,0.0,47.0,59.0,31.0,24.3,27.7,28.9,34.8,31.9,2015-07-23T05:36,2015-07-23T20:19,0.8,0.8,4.0
2030,2015-07-24,0.0,45.0,1.0,46.0,74.0,30.7,25.0,27.5,30.3,35.8,32.3,2015-07-24T05:36,2015-07-24T20:18,0.2,0.2,1.0
2031,2015-07-25,0.0,16.0,0.0,16.0,29.0,26.8,23.6,25.5,25.5,31.0,29.3,2015-07-25T05:37,2015-07-25T20:17,4.3,4.3,10.0
2032,2015-07-26,0.0,22.0,1.0,23.0,31.0,29.3,21.8,25.9,23.4,31.0,28.2,2015-07-26T05:38,2015-07-26T20:16,0.0,0.0,0.0
2033,2015-07-27,0.0,31.0,1.0,32.0,55.0,26.6,24.6,25.4,27.2,31.3,29.1,2015-07-27T05:39,2015-07-27T20:15,3.0,3.0,7.0
2034,2015-07-28,1.0,45.0,0.0,46.0,64.0,26.8,23.8,25.5,26.9,31.2,28.7,2015-07-28T05:40,2015-07-28T20:14,0.2,0.2,1.0
2035,2015-07-29,0.0,28.0,0.0,28.0,46.0,29.3,24.6,26.4,27.9,33.9,31.1,2015-07-29T05:41,2015-07-29T20:13,4.8,4.8,12.0
2036,2015-07-30,0.0,27.0,0.0,27.0,47.0,26.0,22.6,24.3,23.9,28.4,26.6,2015-07-30T05:42,2015-07-30T20:12,0.4,0.4,3.0
2037,2015-07-31,0.0,32.0,0.0,32.0,57.0,26.4,21.4,23.9,23.9,27.6,25.9,2015-07-31T05:43,2015-07-31T20:11,5.2,5.2,4.0
2038,2015-08-01,0.0,17.0,0.0,17.0,28.0,25.0,21.2,22.9,23.9,27.7,25.6,2015-08-01T05:44,2015-08-01T20:10,10.4,10.4,12.0
2039,2015-08-02,0.0,15.0,0.0,15.0,25.0,28.3,20.3,24.2,22.7,31.4,27.0,2015-08-02T05:45,2015-08-02T20:09,0.0,0.0,0.0
2040,2015-08-03,0.0,39.0,0.0,39.0,63.0,29.9,21.8,25.8,24.9,36.2,30.1,2015-08-03T05:46,2015-08-03T20:08,0.0,0.0,0.0
2041,2015-08-04,0.0,28.0,0.0,28.0,47.0,29.5,23.5,26.3,27.5,35.1,30.7,2015-08-04T05:47,2015-08-04T20:07,0.0,0.0,0.0
2042,2015-08-05,0.0,39.0,1.0,40.0,59.0,29.8,22.7,26.2,26.9,34.2,30.5,2015-08-05T05:48,2015-08-05T20:06,0.0,0.0,0.0
2043,2015-08-06,0.0,30.0,0.0,30.0,49.0,29.4,23.1,26.2,28.0,34.9,31.2,2015-08-06T05:49,2015-08-06T20:04,0.0,0.0,0.0
2044,2015-08-07,0.0,25.0,2.0,27.0,52.0,30.1,23.7,27.0,28.3,36.9,32.4,2015-08-07T05:50,2015-08-07T20:03,0.0,0.0,0.0
2045,2015-08-08,0.0,31.0,0.0,31.0,43.0,28.8,23.6,26.3,27.2,34.7,31.6,2015-08-08T05:51,2015-08-08T20:02,6.5,6.5,8.0
2046,2015-08-09,0.0,25.0,0.0,25.0,51.0,26.7,22.1,23.9,23.9,28.5,25.9,2015-08-09T05:52,2015-08-09T20:01,3.6,3.6,10.0
2047,2015-08-10,0.0,28.0,0.0,28.0,33.0,28.0,20.6,24.4,22.5,32.0,27.2,2015-08-10T05:53,2015-08-10T19:59,0.1,0.1,1.0
2048,2015-08-11,0.0,30.0,0.0,30.0,40.0,28.6,21.3,25.2,23.9,32.6,28.6,2015-08-11T05:54,2015-08-11T19:58,0.0,0.0,0.0
2049,2015-08-12,0.0,24.0,0.0,24.0,39.0,28.8,23.3,26.1,27.9,32.9,30.6,2015-08-12T05:55,2015-08-12T19:57,1.4,1.4,5.0
2050,2015-08-13,0.0,29.0,1.0,30.0,40.0,28.1,23.6,25.8,28.3,32.8,30.5,2015-08-13T05:56,2015-08-13T19:55,6.4,6.4,6.0
2051,2015-08-14,0.0,14.0,0.0,14.0,35.0,26.0,20.3,23.7,21.6,29.5,26.2,2015-08-14T05:57,2015-08-14T19:54,16.4,16.4,15.0
2052,2015-08-15,0.0,29.0,1.0,30.0,35.0,21.7,19.2,20.3,21.0,23.5,22.1,2015-08-15T05:58,2015-08-15T19:52,19.5,19.5,22.0
2053,2015-08-16,0.0,11.0,2.0,13.0,17.0,25.9,18.1,22.1,19.9,28.1,24.0,2015-08-16T05:59,2015-08-16T19:51,0.4,0.4,3.0
2054,2015-08-17,0.0,17.0,1.0,18.0,27.0,23.8,20.9,22.2,23.0,26.3,24.5,2015-08-17T06:00,2015-08-17T19:50,1.9,1.9,5.0
2055,2015-08-18,0.0,26.0,1.0,27.0,46.0,22.2,20.0,21.2,20.1,24.1,22.4,2015-08-18T06:01,2015-08-18T19:48,20.2,20.2,8.0
2056,2015-08-19,0.0,25.0,0.0,25.0,43.0,25.8,18.9,22.7,20.6,27.6,24.5,2015-08-19T06:02,2015-08-19T19:47,0.0,0.0,0.0
2057,2015-08-20,0.0,15.0,0.0,15.0,27.0,27.2,19.8,23.8,22.3,31.6,27.1,2015-08-20T06:03,2015-08-20T19:45,0.0,0.0,0.0
2058,2015-08-21,0.0,28.0,0.0,28.0,40.0,28.5,22.4,25.1,25.6,33.2,29.1,2015-08-21T06:04,2015-08-21T19:44,0.9,0.9,3.0
2059,2015-08-22,0.0,26.0,0.0,26.0,37.0,27.4,21.7,24.3,25.3,31.8,28.1,2015-08-22T06:05,2015-08-22T19:42,0.0,0.0,0.0
2060,2015-08-23,0.0,20.0,0.0,20.0,25.0,28.1,22.6,25.0,25.5,32.0,28.6,2015-08-23T06:06,2015-08-23T19:41,0.2,0.2,2.0
2061,2015-08-24,0.0,25.0,1.0,26.0,37.0,29.2,21.6,25.5,22.5,29.9,26.8,2015-08-24T06:07,2015-08-24T19:39,0.0,0.0,0.0
2062,2015-08-25,0.0,25.0,1.0,26.0,45.0,26.1,19.2,23.0,20.8,28.2,24.8,2015-08-25T06:08,2015-08-25T19:37,0.0,0.0,0.0
2063,2015-08-26,0.0,29.0,0.0,29.0,54.0,27.3,18.5,23.4,20.3,30.5,26.2,2015-08-26T06:09,2015-08-26T19:36,0.0,0.0,0.0
2064,2015-08-27,0.0,33.0,0.0,33.0,42.0,27.7,21.0,24.4,24.3,31.3,27.8,2015-08-27T06:10,2015-08-27T19:34,0.0,0.0,0.0
2065,2015-08-28,0.0,27.0,2.0,29.0,47.0,28.1,20.5,24.5,23.5,33.7,28.7,2015-08-28T06:11,2015-08-28T19:33,0.0,0.0,0.0
2066,2015-08-29,0.0,20.0,2.0,22.0,29.0,28.0,22.5,25.0,26.4,32.9,29.3,2015-08-29T06:12,2015-08-29T19:31,0.0,0.0,0.0
2067,2015-08-30,0.0,14.0,0.0,14.0,32.0,28.3,20.4,24.9,22.9,33.1,28.7,2015-08-30T06:13,2015-08-30T19:30,0.0,0.0,0.0
2068,2015-08-31,0.0,38.0,2.0,40.0,59.0,28.4,21.7,25.0,24.6,34.5,29.2,2015-08-31T06:14,2015-08-31T19:28,0.0,0.0,0.0
2069,2015-09-01,0.0,41.0,1.0,42.0,66.0,27.2,22.8,24.6,25.1,31.3,27.8,2015-09-01T06:15,2015-09-01T19:26,0.2,0.2,1.0
2070,2015-09-02,0.0,40.0,0.0,40.0,58.0,24.8,21.2,22.8,24.0,27.7,25.7,2015-09-02T06:16,2015-09-02T19:25,6.4,6.4,11.0
2071,2015-09-03,0.0,27.0,0.0,27.0,50.0,22.4,20.6,21.5,22.2,24.3,23.1,2015-09-03T06:17,2015-09-03T19:23,32.5,32.5,18.0
2072,2015-09-04,0.0,37.0,0.0,37.0,69.0,21.9,18.8,20.4,20.3,23.2,21.8,2015-09-04T06:18,2015-09-04T19:21,6.8,6.8,8.0
2073,2015-09-05,0.0,28.0,0.0,28.0,35.0,22.3,17.8,20.0,19.6,23.5,21.2,2015-09-05T06:19,2015-09-05T19:20,1.9,1.9,7.0
2074,2015-09-06,0.0,22.0,1.0,23.0,34.0,23.8,18.1,20.8,19.3,24.2,21.8,2015-09-06T06:20,2015-09-06T19:18,0.1,0.1,1.0
2075,2015-09-07,1.0,32.0,0.0,33.0,54.0,23.4,18.2,20.7,20.0,25.2,22.3,2015-09-07T06:21,2015-09-07T19:16,1.5,1.5,9.0
2076,2015-09-08,0.0,27.0,0.0,27.0,45.0,24.0,18.5,21.0,19.5,25.3,22.2,2015-09-08T06:23,2015-09-08T19:15,0.0,0.0,0.0
2077,2015-09-09,0.0,49.0,1.0,50.0,71.0,25.3,16.7,21.3,17.0,27.4,22.4,2015-09-09T06:24,2015-09-09T19:13,0.0,0.0,0.0
2078,2015-09-10,0.0,34.0,0.0,34.0,53.0,21.2,18.9,20.1,19.9,23.5,21.9,2015-09-10T06:25,2015-09-10T19:11,6.9,6.9,14.0
2079,2015-09-11,1.0,16.0,0.0,17.0,23.0,23.7,18.3,21.0,19.7,26.9,23.5,2015-09-11T06:26,2015-09-11T19:09,2.7,2.7,11.0
2080,2015-09-12,0.0,23.0,2.0,25.0,37.0,25.8,21.3,23.3,24.6,29.6,27.0,2015-09-12T06:27,2015-09-12T19:08,0.8,0.8,2.0
2081,2015-09-13,0.0,19.0,0.0,19.0,21.0,25.9,19.0,22.6,21.3,30.1,25.6,2015-09-13T06:28,2015-09-13T19:06,0.2,0.2,1.0
2082,2015-09-14,0.0,28.0,0.0,28.0,59.0,25.5,19.1,22.2,19.4,25.5,22.6,2015-09-14T06:29,2015-09-14T19:04,0.0,0.0,0.0
2083,2015-09-15,0.0,35.0,0.0,35.0,61.0,24.7,18.6,21.7,19.7,26.2,23.3,2015-09-15T06:30,2015-09-15T19:03,1.0,1.0,5.0
2084,2015-09-16,0.0,40.0,0.0,40.0,68.0,26.5,20.2,23.5,22.7,27.3,25.3,2015-09-16T06:31,2015-09-16T19:01,0.5,0.5,2.0
2085,2015-09-17,0.0,35.0,0.0,35.0,52.0,26.4,19.7,23.6,19.7,26.5,23.8,2015-09-17T06:32,2015-09-17T18:59,0.0,0.0,0.0
2086,2015-09-18,0.0,36.0,0.0,36.0,67.0,23.2,15.7,20.0,16.5,23.9,20.7,2015-09-18T06:33,2015-09-18T18:57,0.8,0.8,5.0
2087,2015-09-19,3.0,25.0,4.0,32.0,35.0,24.5,16.2,20.4,16.9,24.6,21.4,2015-09-19T06:34,2015-09-19T18:56,0.2,0.2,2.0
2088,2015-09-20,0.0,32.0,0.0,32.0,36.0,23.5,18.3,20.6,19.5,24.5,22.0,2015-09-20T06:35,2015-09-20T18:54,1.3,1.3,8.0
2089,2015-09-21,0.0,34.0,2.0,36.0,67.0,24.3,16.0,20.2,16.6,25.8,22.0,2015-09-21T06:36,2015-09-21T18:52,0.0,0.0,0.0
2090,2015-09-22,0.0,45.0,0.0,45.0,68.0,24.2,18.0,20.9,19.6,26.5,22.5,2015-09-22T06:37,2015-09-22T18:51,0.9,0.9,4.0
2091,2015-09-23,0.0,32.0,2.0,34.0,72.0,21.4,18.1,19.4,18.5,21.6,19.6,2015-09-23T06:38,2015-09-23T18:49,21.8,21.8,23.0
2092,2015-09-24,0.0,13.0,1.0,14.0,26.0,22.5,16.7,19.4,16.7,23.9,20.2,2015-09-24T06:39,2015-09-24T18:47,0.2,0.2,1.0
2093,2015-09-25,0.0,30.0,0.0,30.0,48.0,23.1,16.2,19.6,17.1,25.3,21.3,2015-09-25T06:40,2015-09-25T18:45,0.0,0.0,0.0
2094,2015-09-26,0.0,18.0,0.0,18.0,30.0,23.0,16.9,19.9,17.8,25.0,21.9,2015-09-26T06:41,2015-09-26T18:44,1.1,1.1,5.0
2095,2015-09-27,0.0,6.0,0.0,6.0,24.0,23.1,16.8,19.5,17.1,23.9,20.6,2015-09-27T06:42,2015-09-27T18:42,1.1,1.1,3.0
2096,2015-09-28,0.0,28.0,0.0,28.0,64.0,23.8,15.5,19.5,14.5,24.1,19.8,2015-09-28T06:43,2015-09-28T18:40,0.0,0.0,0.0
2097,2015-09-29,0.0,33.0,0.0,33.0,64.0,20.1,15.9,17.9,16.2,20.4,18.2,2015-09-29T06:44,2015-09-29T18:39,19.9,19.9,18.0
2098,2015-09-30,0.0,45.0,0.0,45.0,72.0,18.9,17.4,18.0,15.0,17.2,16.5,2015-09-30T06:45,2015-09-30T18:37,22.6,22.6,22.0
2099,2015-10-01,0.0,25.0,0.0,25.0,42.0,21.3,15.3,18.3,14.9,21.6,18.2,2015-10-01T06:46,2015-10-01T18:35,0.8,0.8,3.0
2100,2015-10-02,0.0,44.0,1.0,45.0,59.0,21.9,16.3,19.0,16.9,23.2,20.0,2015-10-02T06:47,2015-10-02T18:33,3.4,3.4,9.0
2101,2015-10-03,0.0,43.0,0.0,43.0,57.0,22.0,17.2,19.7,17.9,23.3,21.3,2015-10-03T06:48,2015-10-03T18:32,21.6,21.6,17.0
2102,2015-10-04,0.0,21.0,1.0,22.0,30.0,21.3,15.3,18.6,15.0,22.2,19.1,2015-10-04T06:49,2015-10-04T18:30,0.0,0.0,0.0
